0.5,0.5
0.478261,0.521739
0.4,0.6
0.34375,0.65625
0.390203,0.609797
0.343396,0.656604
0.332645,0.667355
0.330762,0.669238
0.296472,0.703528
0.274278,0.725722
0.302687,0.697313
0.313059,0.686941
0.316849,0.683151
0.302684,0.697316
0.284941,0.715059
0.286923,0.713077
0.284203,0.715797
0.269691,0.730309
0.258666,0.741334
0.253036,0.746964
0.241343,0.758657
0.24554,0.75446
0.242713,0.757287
0.23391,0.76609
0.227986,0.772014
0.222657,0.777343
0.217695,0.782305
0.212373,0.787627
0.210298,0.789702
0.206503,0.793497
0.213712,0.786288
0.212313,0.787687
0.210582,0.789418
0.212172,0.787828
0.212192,0.787808
0.218994,0.781006
0.219869,0.780131
0.220643,0.779357
0.221469,0.778531
0.220047,0.779953
0.218501,0.781499
0.212545,0.787455
0.207729,0.792271
0.207088,0.792912
0.207098,0.792902
0.204694,0.795306
0.207654,0.792346
0.20711,0.79289
0.207633,0.792367
0.205493,0.794507
0.205371,0.794629
0.205959,0.794041
0.202553,0.797447
0.198867,0.801133
0.196453,0.803547
0.19453,0.80547
0.19157,0.80843
0.19142,0.80858
0.189151,0.810849
0.195571,0.804429
0.195397,0.804603
0.195079,0.804921
0.193289,0.806711
0.192915,0.807085
0.192303,0.807697
0.189965,0.810035
0.188309,0.811691
0.184632,0.815368
0.198228,0.801772
0.197654,0.802346
0.194031,0.805969
0.194803,0.805197
0.191373,0.808627
0.197084,0.802916
0.195593,0.804407
0.19497,0.80503
0.196737,0.803263
0.195021,0.804979
0.20214,0.79786
0.198401,0.801599
0.196903,0.803097
0.194268,0.805732
0.193518,0.806482
0.192973,0.807027
0.193049,0.806951
0.192739,0.807261
0.192357,0.807643
0.189907,0.810093
0.190432,0.809568
0.189173,0.810827
0.188051,0.811949
0.188869,0.811131
0.188169,0.811831
0.187908,0.812092
0.18792,0.81208
0.187152,0.812848
0.18481,0.81519
0.18406,0.81594
0.188825,0.811175
0.187411,0.812589
0.18696,0.81304
0.185338,0.814662
0.18968,0.81032
0.18833,0.81167
0.192236,0.807764
0.19068,0.80932
0.196712,0.803288
0.194106,0.805894
0.194605,0.805395
0.193126,0.806874
0.1967,0.8033
0.195526,0.804474
0.193306,0.806694
0.191267,0.808733
0.189173,0.810827
0.192862,0.807138
0.19257,0.80743
0.191499,0.808501
0.190695,0.809305
0.188694,0.811306
0.186458,0.813542
0.186188,0.813812
0.185535,0.814465
0.19209,0.80791
0.190705,0.809295
0.19216,0.80784
0.193573,0.806427
0.192371,0.807629
0.192453,0.807547
0.192085,0.807915
0.191587,0.808413
0.191991,0.808009
0.190959,0.809041
0.191235,0.808765
0.189398,0.810602
0.187837,0.812163
0.187065,0.812935
0.186892,0.813108
0.186435,0.813565
0.186182,0.813818
0.190323,0.809677
0.193592,0.806408
0.192647,0.807353
0.193309,0.806691
0.200369,0.799631
0.205902,0.794098
0.205625,0.794375
0.205465,0.794535
0.204317,0.795683
0.202767,0.797233
0.202689,0.797311
0.202525,0.797475
0.201421,0.798579
0.199736,0.800264
0.200175,0.799825
0.199298,0.800702
0.197644,0.802356
0.197019,0.802981
0.19667,0.80333
0.20151,0.79849
0.206553,0.793447
0.205604,0.794396
0.203707,0.796293
0.202582,0.797418
0.20244,0.79756
0.201346,0.798654
0.20126,0.79874
0.201018,0.798982
0.200201,0.799799
0.199323,0.800677
0.198356,0.801644
0.197838,0.802162
0.196355,0.803645
0.195768,0.804232
0.194587,0.805413
0.193836,0.806164
0.192836,0.807164
0.192526,0.807474
0.195152,0.804848
0.193912,0.806088
0.193856,0.806144
0.193381,0.806619
0.192494,0.807506
0.192661,0.807339
0.191221,0.808779
0.191168,0.808832
0.192526,0.807474
0.191747,0.808253
0.191054,0.808946
0.190289,0.809711
0.189528,0.810472
0.188855,0.811145
0.187647,0.812353
0.187364,0.812636
0.187536,0.812464
0.186644,0.813356
0.190129,0.809871
0.189546,0.810454
0.188892,0.811108
0.188619,0.811381
0.18693,0.81307
0.186588,0.813412
0.18631,0.81369
0.185314,0.814686
0.184615,0.815385
0.189588,0.810412
0.192849,0.807151
0.19193,0.80807
0.191937,0.808063
0.191315,0.808685
0.190687,0.809313
0.190845,0.809155
0.19072,0.80928
0.189831,0.810169
0.189916,0.810084
0.190989,0.809011
0.190599,0.809401
0.19028,0.80972
0.189696,0.810304
0.188735,0.811265
0.18966,0.81034
0.190708,0.809292
0.18984,0.81016
0.189326,0.810674
0.189074,0.810926
0.188751,0.811249
0.188057,0.811943
0.186818,0.813182
0.186327,0.813673
0.186076,0.813924
0.188105,0.811895
0.187798,0.812202
0.187367,0.812633
0.186175,0.813825
0.186091,0.813909
0.185657,0.814343
0.186165,0.813835
0.188273,0.811727
0.18798,0.81202
0.187766,0.812234
0.187244,0.812756
0.187375,0.812625
0.186518,0.813482
0.186165,0.813835
0.186094,0.813906
