0.5,0.5
0.454545,0.545455
0.367893,0.632107
0.289474,0.710526
0.234043,0.765957
0.216418,0.783582
0.220264,0.779736
0.201783,0.798217
0.198521,0.801479
0.206186,0.793814
0.211462,0.788538
0.208219,0.791781
0.211013,0.788987
0.196161,0.803839
0.185117,0.814883
0.184075,0.815925
0.18058,0.81942
0.169231,0.830769
0.162301,0.837699
0.161464,0.838536
0.155697,0.844303
0.170306,0.829694
0.160193,0.839807
0.152649,0.847351
0.149199,0.850801
0.141191,0.858809
0.139382,0.860618
0.13926,0.86074
0.138322,0.861678
0.142638,0.857362
0.13885,0.86115
0.137571,0.862429
0.132024,0.867976
0.132031,0.867969
0.130983,0.869017
0.12737,0.87263
0.129168,0.870832
0.128432,0.871568
0.127666,0.872334
0.12545,0.87455
0.122495,0.877505
0.1199,0.8801
0.119314,0.880686
0.115632,0.884368
0.114057,0.885943
0.12415,0.87585
0.122227,0.877773
0.120706,0.879294
0.117812,0.882188
0.116526,0.883474
0.113394,0.886606
0.113104,0.886896
0.11786,0.88214
0.11538,0.88462
0.118845,0.881155
0.118062,0.881938
0.127607,0.872393
0.12741,0.87259
0.137089,0.862911
0.137715,0.862285
0.136034,0.863966
0.149274,0.850726
0.159499,0.840501
0.177362,0.822638
0.195952,0.804048
0.208043,0.791957
0.215742,0.784258
0.226169,0.773831
0.230826,0.769174
0.243664,0.756336
0.244074,0.755926
0.245521,0.754479
0.250437,0.749563
0.255479,0.744521
0.260999,0.739001
0.268994,0.731006
0.276963,0.723037
0.282134,0.717866
0.284217,0.715783
0.282574,0.717426
0.280602,0.719398
0.295093,0.704907
0.29896,0.70104
0.309801,0.690199
0.322685,0.677315
0.321386,0.678614
0.3171,0.6829
0.325973,0.674027
0.331083,0.668917
0.339985,0.660015
0.337271,0.662729
0.341401,0.658599
0.340445,0.659555
0.35199,0.64801
0.348647,0.651353
0.355248,0.644752
0.352454,0.647546
0.358705,0.641295
0.362008,0.637992
0.364663,0.635337
0.364042,0.635958
0.373909,0.626091
0.372685,0.627315
0.378512,0.621488
0.381814,0.618186
0.381323,0.618677
0.392446,0.607554
0.388034,0.611966
0.392501,0.607499
0.398672,0.601328
0.396541,0.603459
0.402304,0.597696
0.404891,0.595109
0.402017,0.597983
0.404982,0.595018
0.408464,0.591536
0.412365,0.587635
0.410451,0.589549
0.413994,0.586006
0.419355,0.580645
0.417286,0.582714
0.417789,0.582211
0.42011,0.57989
0.418701,0.581299
0.42726,0.57274
0.426608,0.573392
0.430058,0.569942
0.428259,0.571741
0.42698,0.57302
0.428381,0.571619
0.426186,0.573814
0.431344,0.568656
0.433614,0.566386
0.438078,0.561922
0.439318,0.560682
0.442337,0.557663
0.443968,0.556032
0.445575,0.554425
0.447026,0.552974
0.447043,0.552957
0.446524,0.553476
0.451675,0.548325
0.453885,0.546115
0.456595,0.543405
0.457176,0.542824
0.459164,0.540836
0.460862,0.539138
0.460957,0.539043
0.463484,0.536516
0.461848,0.538152
0.461658,0.538342
0.464853,0.535147
0.465825,0.534175
0.468649,0.531351
0.471742,0.528258
0.473264,0.526736
0.476827,0.523173
0.475871,0.524129
0.473312,0.526688
0.474802,0.525198
0.47722,0.52278
0.479578,0.520422
0.481323,0.518677
0.482806,0.517194
0.484344,0.515656
0.487902,0.512098
0.488884,0.511116
0.489954,0.510046
0.490663,0.509337
0.491483,0.508517
0.492136,0.507864
0.492953,0.507047
0.49577,0.50423
0.497655,0.502345
0.500035,0.499965
0.501007,0.498993
0.503173,0.496827
0.503732,0.496268
0.502466,0.497534
0.502308,0.497692
